Date,Days,STIR,LSR,SSR,d1,d2,d3,d4,d5
17/10/2000,Tuesday,-0.035078235,-0.038238216,-0.002618477,0,1,0,0,0
18/10/2000,Wednesday,0.005544282,0.011759982,0.002000239,0,0,1,0,0
19/10/2000,Thursday,0.029894943,0.01694373,0.00167365,0,0,0,1,0
20/10/2000,Friday,0.020811105,0.005346525,0.022745247,0,0,0,0,1
23/10/2000,Monday,-0.004783551,-0.007091159,0.001659761,1,0,0,0,0
24/10/2000,Tuesday,0.000626602,0.004343362,0.010369493,0,1,0,0,0
25/10/2000,Wednesday,0.00343411,0.006724273,-0.006547575,0,0,1,0,0
26/10/2000,Thursday,0,0,0,0,0,0,1,0
27/10/2000,Friday,0.019962963,0.015795321,-0.003608514,0,0,0,0,1
30/10/2000,Monday,-0.00167909,0.000600754,-0.035588074,1,0,0,0,0
31/10/2000,Tuesday,0.009551987,0.010166356,0.028013188,0,1,0,0,0
1/11/2000,Wednesday,0.031606868,0.013829515,0.029465656,0,0,1,0,0
2/11/2000,Thursday,0.00020586,0.002012102,-0.00287586,0,0,0,1,0
3/11/2000,Friday,0.010273303,0.000304417,0.03425147,0,0,0,0,1
6/11/2000,Monday,-0.026872528,-0.021916615,-0.016408073,1,0,0,0,0
7/11/2000,Tuesday,0.007179523,-0.001504611,-0.039055969,0,1,0,0,0
8/11/2000,Wednesday,-0.002367615,-0.001294705,-0.00871717,0,0,1,0,0
9/11/2000,Thursday,-0.006332866,-0.002454143,-0.016137782,0,0,0,1,0
10/11/2000,Friday,-0.008817122,0.001909445,-0.002436394,0,0,0,0,1
13/11/2000,Monday,-0.024582232,-0.014990922,-0.035966651,1,0,0,0,0
14/11/2000,Tuesday,0.02173355,0.011544359,0.057027893,0,1,0,0,0
15/11/2000,Wednesday,-0.011614485,-0.003562006,-0.003883617,0,0,1,0,0
16/11/2000,Thursday,0.012517866,0.00814065,0.008289416,0,0,0,1,0
17/11/2000,Friday,-0.014634854,-0.008330242,-0.000643197,0,0,0,0,1
20/11/2000,Monday,-0.009954477,-0.008805071,-0.014577543,1,0,0,0,0
21/11/2000,Tuesday,-0.005084796,-0.002153357,-0.008979405,0,1,0,0,0
22/11/2000,Wednesday,-0.006940543,0.001207927,-0.003883617,0,0,1,0,0
23/11/2000,Thursday,0.015163844,0.023126945,0.006298133,0,0,0,1,0
24/11/2000,Friday,0.022469305,0.015167971,-0.02242346,0,0,0,0,1
27/11/2000,Monday,-0.002442053,0.001256221,-0.004379812,1,0,0,0,0
28/11/2000,Tuesday,-0.00672113,0.001024991,-0.022468231,0,1,0,0,0
29/11/2000,Wednesday,-0.002826609,0.002566019,-0.005585755,0,0,1,0,0
30/11/2000,Thursday,-0.004334344,0.008005957,-0.024926423,0,0,0,1,0
1/12/2000,Friday,0.001417885,-0.009399934,0,0,0,0,0,1
4/12/2000,Monday,-0.012367726,-0.0097057,-0.009520336,1,0,0,0,0
5/12/2000,Tuesday,0.011656476,0.006919876,0,0,1,0,0,0
6/12/2000,Wednesday,0.010803376,0.006429294,0.012998685,0,0,1,0,0
7/12/2000,Thursday,-0.008186015,-0.00990603,-0.004040541,0,0,0,1,0
8/12/2000,Friday,0.000729799,0.00091307,0,0,0,0,0,1
11/12/2000,Monday,0.022263781,0.021744947,-0.003603701,1,0,0,0,0
12/12/2000,Tuesday,-0.010321055,-0.004862348,0.005333649,0,1,0,0,0
13/12/2000,Wednesday,0.014985133,0.017706316,0.003463485,0,0,1,0,0
14/12/2000,Thursday,-0.016584427,-0.00882066,-0.005195097,0,0,0,1,0
15/12/2000,Friday,-0.016473931,-0.014598741,-0.007080385,0,0,0,0,1
18/12/2000,Monday,0.011000874,0.009134788,0,1,0,0,0,0
19/12/2000,Tuesday,-0.004513325,0.001376316,-0.030893367,0,1,0,0,0
20/12/2000,Wednesday,-0.016215543,-0.01345382,-0.00270597,0,0,1,0,0
21/12/2000,Thursday,-0.015924436,-0.012615698,-0.031043925,0,0,0,1,0
22/12/2000,Friday,0.002114844,0.005742604,-0.016972984,0,0,0,0,1
25/12/2000,Monday,0,0,0,1,0,0,0,0
26/12/2000,Tuesday,-0.005406472,-0.005792286,-0.00646601,0,1,0,0,0
27/12/2000,Wednesday,0,0,0,0,0,1,0,0
28/12/2000,Thursday,0.00418125,0.00348403,0.014252604,0,0,0,1,0
29/12/2000,Friday,0.013743371,0.013758423,0,0,0,0,0,1
1/1/2001,Monday,0,0,0,1,0,0,0,0
2/1/2001,Tuesday,-0.015982093,-0.010585092,-0.019237472,0,1,0,0,0
3/1/2001,Wednesday,-0.018500714,-0.014008714,-0.017846227,0,0,1,0,0
4/1/2001,Thursday,0.031322376,0.02096427,0.012504071,0,0,0,1,0
5/1/2001,Friday,0.02776152,0.023063681,0,0,0,0,0,1
8/1/2001,Monday,-0.012032687,-0.001825707,-0.035407899,1,0,0,0,0
9/1/2001,Tuesday,0.008608799,0.001175983,0.005333649,0,1,0,0,0
10/1/2001,Wednesday,0.000934489,0.004139203,-0.034370051,0,0,1,0,0
11/1/2001,Thursday,-0.02825979,-0.029026388,-0.005379411,0,0,0,1,0
12/1/2001,Friday,0.002503365,-0.004496511,0,0,0,0,0,1
15/1/2001,Monday,0.004998374,0.006330412,-0.016655887,1,0,0,0,0
16/1/2001,Tuesday,-0.006979687,-0.006340569,0.002285739,0,1,0,0,0
17/1/2001,Wednesday,-0.004624407,-0.004531112,-0.00136195,0,0,1,0,0
18/1/2001,Thursday,-0.010324828,-0.01479864,0.005856521,0,0,0,1,0
19/1/2001,Friday,0.01017276,-0.008331973,0.018682889,0,0,0,0,1
22/1/2001,Monday,0.002142557,0.005146482,-0.000760457,1,0,0,0,0
23/1/2001,Tuesday,0.001683581,0.001460023,-0.001146135,0,1,0,0,0
24/1/2001,Wednesday,0,0,0,0,0,1,0,0
25/1/2001,Thursday,0,0,0,0,0,0,1,0
26/1/2001,Friday,-0.00435069,0.000985585,-0.036209046,0,0,0,0,1
29/1/2001,Monday,0.013632524,0.013545344,-0.005797507,1,0,0,0,0
30/1/2001,Tuesday,0.015138068,0.01091301,-0.002714416,0,1,0,0,0
31/1/2001,Wednesday,0.015062987,0.009061063,0.015509752,0,0,1,0,0
1/2/2001,Thursday,-0.004484527,-0.002152259,0.018769576,0,0,0,1,0
2/2/2001,Friday,-0.002919946,-0.006919754,0.071035468,0,0,0,0,1
5/2/2001,Monday,-0.011811872,-0.007314002,0.083360951,1,0,0,0,0
6/2/2001,Tuesday,-0.002881196,-0.002542825,0.006157169,0,1,0,0,0
7/2/2001,Wednesday,-0.002632108,0.00347107,-0.053859778,0,0,1,0,0
8/2/2001,Thursday,0.020224945,0.024196669,0.004706099,0,0,0,1,0
9/2/2001,Friday,-0.004535224,-0.003551213,-0.010860431,0,0,0,0,1
12/2/2001,Monday,0.008482346,0.013545051,-0.022665737,1,0,0,0,0
13/2/2001,Tuesday,-0.000698673,-0.008830316,-0.011843872,0,1,0,0,0
14/2/2001,Wednesday,-0.011474528,-0.00930364,-0.001954702,0,0,1,0,0
15/2/2001,Thursday,0.004794955,-0.001573588,0.001954702,0,0,0,1,0
16/2/2001,Friday,-0.002021733,0.000337622,0.015430774,0,0,0,0,1
19/2/2001,Monday,-0.012016769,-0.006188749,-0.016070567,1,0,0,0,0
20/2/2001,Tuesday,0.014332048,0.011770253,0.010553613,0,1,0,0,0
21/2/2001,Wednesday,-0.007573658,0.005603002,-0.015653743,0,0,1,0,0
22/2/2001,Thursday,-0.008500143,-0.008073817,0.00364402,0,0,0,1,0
23/2/2001,Friday,0.001151233,-0.001764818,0.007844143,0,0,0,0,1
26/2/2001,Monday,0.006884806,0.008120419,-0.001334821,1,0,0,0,0
27/2/2001,Tuesday,-0.011889965,-0.002693833,-0.028075773,0,1,0,0,0
28/2/2001,Wednesday,0.005282491,0.012317392,0.00597288,0,0,1,0,0
1/3/2001,Thursday,-0.018465635,-0.010746545,-0.008635689,0,0,0,1,0
2/3/2001,Friday,-0.002372344,0.005857312,-0.011343246,0,0,0,0,1
5/3/2001,Monday,-0.003771706,0.002467643,-0.010528747,1,0,0,0,0
6/3/2001,Tuesday,0,0,0,0,1,0,0,0
7/3/2001,Wednesday,0.005605137,0.006060595,0.011891614,0,0,1,0,0
8/3/2001,Thursday,-0.002919358,-0.008050504,0.024395286,0,0,0,1,0
9/3/2001,Friday,-0.003601959,-0.005090244,-0.011176092,0,0,0,0,1
12/3/2001,Monday,-0.025870136,-0.030815586,-0.009055269,1,0,0,0,0
13/3/2001,Tuesday,-0.028440898,-0.0269417,0.001446661,0,1,0,0,0
14/3/2001,Wednesday,-0.003225495,0.004012626,-0.013991718,0,0,1,0,0
15/3/2001,Thursday,0.000925818,-0.005739436,-0.018194356,0,0,0,1,0
16/3/2001,Friday,-0.012193289,-0.016670634,-0.000928076,0,0,0,0,1
19/3/2001,Monday,-0.028591774,-0.027888188,-0.03975627,1,0,0,0,0
20/3/2001,Tuesday,0.005530075,0.006623009,0.010813444,0,1,0,0,0
21/3/2001,Wednesday,-0.002138915,-0.009982702,-0.00086768,0,0,1,0,0
22/3/2001,Thursday,-0.026077831,-0.022423908,-0.011753148,0,0,0,1,0
23/3/2001,Friday,0.018706983,0.01686018,0.011682961,0,0,0,0,1
26/3/2001,Monday,0.001677589,-0.006548857,-0.020385582,1,0,0,0,0
27/3/2001,Tuesday,-0.022840779,-0.015866973,-0.014224002,0,1,0,0,0
28/3/2001,Wednesday,-0.015040584,-0.011196606,-0.018839291,0,0,1,0,0
29/3/2001,Thursday,-0.016019353,-0.007360869,-0.003949561,0,0,0,1,0
30/3/2001,Friday,0.027958771,0.016926422,-0.052001213,0,0,0,0,1
2/4/2001,Monday,-0.015221067,-0.001179021,-0.004333476,1,0,0,0,0
3/4/2001,Tuesday,-0.002909195,0.0040231,-0.021434751,0,1,0,0,0
4/4/2001,Wednesday,-0.013545414,-0.010222065,0.017402275,0,0,1,0,0
5/4/2001,Thursday,0.033281133,0.024461889,0.020508697,0,0,0,1,0
6/4/2001,Friday,-0.004003519,0.001437752,-0.026215481,0,0,0,0,1
9/4/2001,Monday,-0.046089017,-0.044742383,-0.027160308,1,0,0,0,0
10/4/2001,Tuesday,0.006356132,-0.002309362,0.020322035,0,1,0,0,0
11/4/2001,Wednesday,0.006879195,0.005303246,0.004123857,0,0,1,0,0
12/4/2001,Thursday,-0.014722372,-0.025415102,0,0,0,0,1,0
13/4/2001,Friday,0,0,0,0,0,0,0,1
16/4/2001,Monday,0.000809679,0.004866406,0,1,0,0,0,0
17/4/2001,Tuesday,-0.017174376,-0.005036071,-0.003256177,0,1,0,0,0
18/4/2001,Wednesday,0.024743517,0.012319872,-0.002898155,0,0,1,0,0
19/4/2001,Thursday,0.024577487,0.016823248,0.028464829,0,0,0,1,0
20/4/2001,Friday,0.006208134,0.001476864,0.011539398,0,0,0,0,1
23/4/2001,Monday,0.017186431,0.022131876,0.019325367,1,0,0,0,0
24/4/2001,Tuesday,0.000735678,-0.007660118,0.043948886,0,1,0,0,0
25/4/2001,Wednesday,-0.009121384,-0.012183892,0.038961621,0,0,1,0,0
26/4/2001,Thursday,-0.000454967,0.000339706,-0.023436451,0,0,0,1,0
27/4/2001,Friday,0.009760186,0.007306189,-0.002108266,0,0,0,0,1
30/4/2001,Monday,0.021278709,0.014136195,0.023365051,1,0,0,0,0
1/5/2001,Tuesday,0,0,0,0,1,0,0,0
2/5/2001,Wednesday,0.008634943,0.003444902,0.058678632,0,0,1,0,0
3/5/2001,Thursday,-0.00197587,-0.001558167,-0.020052137,0,0,0,1,0
4/5/2001,Friday,-0.011243729,-0.009290609,-0.008088194,0,0,0,0,1
7/5/2001,Monday,0,0,0,1,0,0,0,0
8/5/2001,Tuesday,-0.007527503,-0.01143464,-0.005079842,0,1,0,0,0
9/5/2001,Wednesday,-0.011606598,-0.01061815,-0.018202228,0,0,1,0,0
10/5/2001,Thursday,0.003891748,-0.000445858,-0.015013435,0,0,0,1,0
11/5/2001,Friday,0.008519471,0.012050876,-0.005709236,0,0,0,0,1
14/5/2001,Monday,-0.013761441,-0.009038238,-0.027701581,1,0,0,0,0
15/5/2001,Tuesday,0.006265781,0.002428475,0.001509441,0,1,0,0,0
16/5/2001,Wednesday,-0.02025546,-0.016130487,-0.009284783,0,0,1,0,0
17/5/2001,Thursday,0.015119945,0.018060126,0.023052894,0,0,0,1,0
18/5/2001,Friday,-0.011559025,-0.0044288,-0.008164399,0,0,0,0,1
21/5/2001,Monday,0.002432923,0.004905118,-0.008464925,1,0,0,0,0
22/5/2001,Tuesday,0.009322281,0.006764806,0,0,1,0,0,0
23/5/2001,Wednesday,0.002766188,0.001195111,0.022905777,0,0,1,0,0
24/5/2001,Thursday,0.00320773,0.004512576,0.018166483,0,0,0,1,0
25/5/2001,Friday,-0.002739541,-0.007667757,0.051892301,0,0,0,0,1
28/5/2001,Monday,-0.00665817,-0.005924958,-0.012212051,1,0,0,0,0
29/5/2001,Tuesday,0.003394073,0.005369302,-0.018886601,0,1,0,0,0
30/5/2001,Wednesday,-0.011665339,-0.004414981,-0.004766183,0,0,1,0,0
31/5/2001,Thursday,-0.003427931,0.002631222,-0.00952561,0,0,0,1,0
1/6/2001,Friday,-0.004396967,-0.004622207,-0.039565056,0,0,0,0,1
4/6/2001,Monday,0.009855624,0.008410263,0.061140116,1,0,0,0,0
5/6/2001,Tuesday,0.005088704,0.011340211,-0.007468556,0,1,0,0,0
6/6/2001,Wednesday,0.002689528,-0.003320047,-0.01755015,0,0,1,0,0
7/6/2001,Thursday,0.002759525,0.005054086,-0.005195097,0,0,0,1,0
8/6/2001,Friday,0.013971559,0.008472897,0.004578764,0,0,0,0,1
11/6/2001,Monday,-0.012659889,-0.008862879,0.002454019,1,0,0,0,0
12/6/2001,Tuesday,-0.004517955,-0.004419504,0.011070019,0,1,0,0,0
13/6/2001,Wednesday,0.010443495,0.009751859,0.005063562,0,0,1,0,0
14/6/2001,Thursday,-0.00383991,-0.001632912,0.0001999,0,0,0,1,0
15/6/2001,Friday,0.009777437,0.007971903,-0.021464225,0,0,0,0,1
18/6/2001,Monday,0.004456382,-0.001218138,-0.0001999,1,0,0,0,0
19/6/2001,Tuesday,-0.007091585,-0.006485335,0.01303924,0,1,0,0,0
20/6/2001,Wednesday,-0.009927999,-0.006681235,-0.010554736,0,0,1,0,0
21/6/2001,Thursday,0.000670478,-0.000226323,0.013620083,0,0,0,1,0
22/6/2001,Friday,0.01819135,0.019097305,0.034179707,0,0,0,0,1
25/6/2001,Monday,-0.005437383,-0.014420797,-0.071534889,1,0,0,0,0
26/6/2001,Tuesday,0.001462998,-0.004882767,0.005015937,0,1,0,0,0
27/6/2001,Wednesday,-0.003919793,-0.009578244,0.013728387,0,0,1,0,0
28/6/2001,Thursday,0.002497788,0.002568061,0.021239659,0,0,0,1,0
29/6/2001,Friday,0.010983938,0.023985499,0.022338457,0,0,0,0,1
2/7/2001,Monday,-0.011581432,-0.019342975,-0.019132224,1,0,0,0,0
3/7/2001,Tuesday,-0.001964873,-0.00299487,-0.005479795,0,1,0,0,0
4/7/2001,Wednesday,-0.005628544,-0.00114175,-0.022888827,0,0,1,0,0
5/7/2001,Thursday,-0.003365145,-0.002386315,8.92658E-05,0,0,0,1,0
6/7/2001,Friday,-0.016280916,-0.01441402,-0.011922481,0,0,0,0,1
9/7/2001,Monday,-0.003728129,-0.001545483,-0.018476765,1,0,0,0,0
10/7/2001,Tuesday,0.015448954,0.009871731,0.01912696,0,1,0,0,0
11/7/2001,Wednesday,-0.011341553,-0.009699777,-0.022834585,0,0,1,0,0
12/7/2001,Thursday,0.006850246,0.003200133,0.035643629,0,0,0,1,0
13/7/2001,Friday,-0.009532319,-0.015189352,0,0,0,0,0,1
16/7/2001,Monday,0.002182367,-0.000434435,-0.014261806,1,0,0,0,0
17/7/2001,Tuesday,-0.013202832,-0.009871137,-0.017764923,0,1,0,0,0
18/7/2001,Wednesday,-0.006710366,-0.007129406,-0.018423058,0,0,1,0,0
19/7/2001,Thursday,-0.000602213,-0.004217247,0.002614416,0,0,0,1,0
20/7/2001,Friday,0.006885341,0.008633917,-0.007948066,0,0,0,0,1
23/7/2001,Monday,-0.00654732,-0.007155501,-0.005333649,1,0,0,0,0
24/7/2001,Tuesday,0.002123847,-0.00840321,0.005712079,0,1,0,0,0
25/7/2001,Wednesday,0.001017356,-0.002277051,0.004816668,0,0,1,0,0
26/7/2001,Thursday,0.004187214,-0.001035294,-0.005827319,0,0,0,1,0
27/7/2001,Friday,0.000634193,0.002314307,0.014717671,0,0,0,0,1
30/7/2001,Monday,0.010406527,0.014422555,-0.008511923,1,0,0,0,0
31/7/2001,Tuesday,0.005096909,0.013551283,0.00495522,0,1,0,0,0
1/8/2001,Wednesday,0.011221118,0.009430392,0.001746736,0,0,1,0,0
2/8/2001,Thursday,-0.008793139,-0.012015396,0.027160308,0,0,0,1,0
3/8/2001,Friday,-0.012484196,-0.008930066,-0.012468626,0,0,0,0,1
6/8/2001,Monday,0.005351373,0.007768945,0.002710593,1,0,0,0,0
7/8/2001,Tuesday,-0.000663586,0.001924017,-0.013953914,0,1,0,0,0
8/8/2001,Wednesday,-0.009214923,-0.008272245,0.003695255,0,0,1,0,0
9/8/2001,Thursday,0,0,0,0,0,0,1,0
10/8/2001,Friday,-0.000292385,0.002544968,-0.003695255,0,0,0,0,1
13/8/2001,Monday,-0.009358705,-0.009738004,-0.023722458,1,0,0,0,0
14/8/2001,Tuesday,0.01301953,0.007782856,0,0,1,0,0,0
15/8/2001,Wednesday,-0.001676721,0.002265942,-0.002390717,0,0,1,0,0
16/8/2001,Thursday,-0.006459723,-0.00048762,-0.01233709,0,0,0,1,0
17/8/2001,Friday,0.001278174,0.002271039,-0.005128486,0,0,0,0,1
20/8/2001,Monday,-0.005681712,-0.007384281,-0.004175517,1,0,0,0,0
21/8/2001,Tuesday,0.002896987,0.005614002,-0.015657233,0,1,0,0,0
22/8/2001,Wednesday,0.000465681,-0.003198062,-0.007177352,0,0,1,0,0
23/8/2001,Thursday,0.001829983,0.00233754,0,0,0,0,1,0
24/8/2001,Friday,-0.006613521,-0.008939702,0.026335565,0,0,0,0,1
27/8/2001,Monday,0.012442202,0.015484522,0.016322267,1,0,0,0,0
28/8/2001,Tuesday,-0.002617484,-0.002787225,-0.00178454,0,1,0,0,0
29/8/2001,Wednesday,-0.003553681,-0.003035557,-0.044312452,0,0,1,0,0
30/8/2001,Thursday,-0.011745767,-0.01127561,0.009758033,0,0,0,1,0
31/8/2001,Friday,0.002089736,0.009156436,-0.020872003,0,0,0,0,1
3/9/2001,Monday,-0.002232095,0.000521937,0.024696211,1,0,0,0,0
4/9/2001,Tuesday,0.003114902,-0.002306803,0.005517591,0,1,0,0,0
5/9/2001,Wednesday,0.001214898,0.001541146,-0.017031562,0,0,1,0,0
6/9/2001,Thursday,-0.008989325,-0.009855803,-0.019416517,0,0,0,1,0
7/9/2001,Friday,-0.019498569,-0.018720941,0.002968897,0,0,0,0,1
10/9/2001,Monday,-0.011800864,-0.01181588,-0.002797248,1,0,0,0,0
11/9/2001,Tuesday,0.005318055,0.014718659,-0.027578858,0,1,0,0,0
12/9/2001,Wednesday,-0.07713594,-0.068288949,-0.067163326,0,0,1,0,0
13/9/2001,Thursday,-0.008154777,-0.002098851,0.021462347,0,0,0,1,0
14/9/2001,Friday,-0.027032576,-0.030152891,-0.086776739,0,0,0,0,1
17/9/2001,Monday,-0.048167277,-0.056449524,-0.07681224,1,0,0,0,0
18/9/2001,Tuesday,-0.007635204,-0.0035551,0.043401423,0,1,0,0,0
19/9/2001,Wednesday,0.013396239,0.015215219,-0.008440071,0,0,1,0,0
20/9/2001,Thursday,-0.021607766,-0.026683293,-0.086863591,0,0,0,1,0
21/9/2001,Friday,-0.056521329,-0.066255452,-0.073605703,0,0,0,0,1
24/9/2001,Monday,0.034358499,0.042853504,0.028559773,1,0,0,0,0
25/9/2001,Tuesday,-0.002462787,0.010757184,0.03244696,0,1,0,0,0
26/9/2001,Wednesday,-0.00297746,-0.002728266,-0.026812784,0,0,1,0,0
27/9/2001,Thursday,0.025621626,0.01726238,0.008890353,0,0,0,1,0
28/9/2001,Friday,0.006584574,0.008170892,0.004908222,0,0,0,0,1
1/10/2001,Monday,0.009623654,0.017410616,-0.005634175,1,0,0,0,0
2/10/2001,Tuesday,0.013442335,0.014055216,-0.003484728,0,1,0,0,0
3/10/2001,Wednesday,-0.011215572,-0.012695569,-0.030932948,0,0,1,0,0
4/10/2001,Thursday,0.031318446,0.03219822,0.005517591,0,0,0,1,0
5/10/2001,Friday,0.005580521,0.002066321,0.023102577,0,0,0,0,1
8/10/2001,Monday,-0.026654007,-0.027406937,-0.036821136,1,0,0,0,0
9/10/2001,Tuesday,0.024565863,0.017459178,0.073448779,0,1,0,0,0
10/10/2001,Wednesday,-0.012372252,-0.011259226,-0.009758033,0,0,1,0,0
11/10/2001,Thursday,0.02186014,0.018489349,0.025150241,0,0,0,1,0
12/10/2001,Friday,0.014580732,0.014970838,-0.010897637,0,0,0,0,1
15/10/2001,Monday,0.003200544,0.00700394,-0.013798574,1,0,0,0,0
16/10/2001,Tuesday,0.005523926,0.005118821,0.018194356,0,1,0,0,0
