Date,Days,STIR,LSR,SSR,d1,d2,d3,d4,d5
17/10/2001,Wednesday,0.009349639,0.00293213,0.07491211,0,0,1,0,0
18/10/2001,Thursday,-0.024804611,-0.023601506,-0.01555675,0,0,0,1,0
19/10/2001,Friday,-0.012856507,-0.009024564,-0.022688927,0,0,0,0,1
22/10/2001,Monday,-0.000569011,0.002361411,0.000756145,1,0,0,0,0
23/10/2001,Tuesday,0.012536544,0.017150037,0.025950134,0,1,0,0,0
24/10/2001,Wednesday,0.008297098,0.009825774,0.008890353,0,0,1,0,0
25/10/2001,Thursday,-0.005675119,-0.015788456,-0.028907044,0,0,0,1,0
26/10/2001,Friday,0.001467862,0.001155154,0.003256177,0,0,0,0,1
29/10/2001,Monday,-0.012485055,-0.014127756,-0.001389912,1,0,0,0,0
30/10/2001,Tuesday,-0.007475459,-0.007014348,-0.033916022,0,1,0,0,0
31/10/2001,Wednesday,-0.011282469,-0.009466507,0.023102577,0,0,1,0,0
1/11/2001,Thursday,-0.014974408,-0.007657831,-0.019062036,0,0,0,1,0
2/11/2001,Friday,-0.004417875,-0.003024411,-0.007548066,0,0,0,0,1
5/11/2001,Monday,-0.000805351,-0.004202751,-0.052052243,1,0,0,0,0
6/11/2001,Tuesday,-0.004096436,-0.003080913,0.012124924,0,1,0,0,0
7/11/2001,Wednesday,-0.004888296,-0.004970502,-0.010258659,0,0,1,0,0
8/11/2001,Thursday,0.003314036,0.003652467,-0.003960525,0,0,0,1,0
9/11/2001,Friday,0.022154871,0.025322613,0.011431683,0,0,0,0,1
12/11/2001,Monday,0.005524896,0.004022298,0.024057233,1,0,0,0,0
13/11/2001,Tuesday,-0.002915976,-0.000589922,-0.024057233,0,1,0,0,0
14/11/2001,Wednesday,0,0,0,0,0,1,0,0
15/11/2001,Thursday,0.047062463,0.046099305,0.044238466,0,0,0,1,0
16/11/2001,Friday,-0.007006902,-0.009156654,-0.020551947,0,0,0,0,1
19/11/2001,Monday,0.020895774,0.026646346,0.010950103,1,0,0,0,0
20/11/2001,Tuesday,-0.003711603,-0.000391474,0.00713129,0,1,0,0,0
21/11/2001,Wednesday,0.012623707,0.01294875,0,0,0,1,0,0
22/11/2001,Thursday,-0.009649189,-0.007204433,-0.013798574,0,0,0,1,0
23/11/2001,Friday,0.004860235,0.002345566,-0.025080253,0,0,0,0,1
26/11/2001,Monday,0.011828003,0.006966463,0.032132124,1,0,0,0,0
27/11/2001,Tuesday,0.017833327,0.018974272,-0.008471855,0,1,0,0,0
28/11/2001,Wednesday,-0.017169389,-0.018132556,0.019518951,0,0,1,0,0
29/11/2001,Thursday,-0.015101296,-0.012902641,-0.010258659,0,0,0,1,0
30/11/2001,Friday,0.01646167,0.01891091,0.003252104,0,0,0,0,1
3/12/2001,Monday,0.010589371,0.009163908,-0.011621526,1,0,0,0,0
4/12/2001,Tuesday,0.028857891,0.029416981,0.01340833,0,1,0,0,0
5/12/2001,Wednesday,0.035235919,0.029753065,0.022485367,0,0,1,0,0
6/12/2001,Thursday,0.015526686,0.015623425,-0.010813444,0,0,0,1,0
7/12/2001,Friday,0.006578566,0.007663853,0.030246194,0,0,0,0,1
10/12/2001,Monday,-0.00766684,-0.005453802,-0.02821572,1,0,0,0,0
11/12/2001,Tuesday,-0.00841213,-0.00656658,-0.013798574,0,1,0,0,0
12/12/2001,Wednesday,-0.005147928,-0.012741432,0.005970593,0,0,1,0,0
13/12/2001,Thursday,-0.01571302,-0.015733905,0.025003791,0,0,0,1,0
14/12/2001,Friday,-0.007211892,-0.004916413,-0.003814076,0,0,0,0,1
17/12/2001,Monday,0,0,0,1,0,0,0,0
18/12/2001,Tuesday,0.016008999,0.013443442,-0.01943275,0,1,0,0,0
19/12/2001,Wednesday,0.007448824,0.008511612,0.009087436,0,0,1,0,0
20/12/2001,Thursday,-0.001361052,0.005901592,0.018862136,0,0,0,1,0
21/12/2001,Friday,-0.010219813,-0.003150591,-0.027405016,0,0,0,0,1
24/12/2001,Monday,0.00269757,0.002570716,0,1,0,0,0,0
25/12/2001,Tuesday,0,0,0,0,1,0,0,0
26/12/2001,Wednesday,0.003560273,0.001544333,-0.00291976,0,0,1,0,0
27/12/2001,Thursday,0.01565531,0.004584701,0.013798574,0,0,0,1,0
28/12/2001,Friday,0.008628863,0.009634983,-0.010813444,0,0,0,0,1
31/12/2001,Monday,-0.001464805,-0.000564054,0,1,0,0,0,0
1/1/2002,Tuesday,0,0,0,0,1,0,0,0
2/1/2002,Wednesday,0.001286435,-0.002511228,-0.00516414,0,0,1,0,0
3/1/2002,Thursday,0.017088908,0.01744454,0.097632676,0,0,0,1,0
4/1/2002,Friday,0.014980565,0.011895581,0.030529158,0,0,0,0,1
7/1/2002,Monday,0.010241243,0.005938458,0.081818498,1,0,0,0,0
8/1/2002,Tuesday,0.00474711,0.008092383,0.007724168,0,1,0,0,0
9/1/2002,Wednesday,-0.010512689,-0.005060739,-0.002301521,0,0,1,0,0
10/1/2002,Thursday,0.012049049,0.019617215,0.008890353,0,0,0,1,0
11/1/2002,Friday,-0.001507018,-0.004929289,0.021852472,0,0,0,0,1
14/1/2002,Monday,0.015980128,0.018386196,0.018618085,1,0,0,0,0
15/1/2002,Tuesday,-0.021623726,-0.019430026,-0.060792592,0,1,0,0,0
16/1/2002,Wednesday,-0.011837408,-0.009593033,-0.024926229,0,0,1,0,0
17/1/2002,Thursday,-0.008413717,-0.010586353,-0.000305165,0,0,0,1,0
18/1/2002,Friday,0.00074648,0.001348052,-0.006937112,0,0,0,0,1
21/1/2002,Monday,0.005856146,0.009028185,0,1,0,0,0,0
22/1/2002,Tuesday,-0.004995977,-0.009709642,-0.025032629,0,1,0,0,0
23/1/2002,Wednesday,0.001910174,0.002621695,0.012907704,0,0,1,0,0
24/1/2002,Thursday,-0.002030433,-0.004619134,0.019268541,0,0,0,1,0
25/1/2002,Friday,0.039989889,0.041515654,0.036683489,0,0,0,0,1
28/1/2002,Monday,0.024015562,0.015733612,0.027538184,1,0,0,0,0
29/1/2002,Tuesday,-0.000936758,0.000814193,0.000836662,0,1,0,0,0
30/1/2002,Wednesday,-0.008863491,-0.010714243,-0.012124924,0,0,1,0,0
31/1/2002,Thursday,0.017660304,0.014749595,0.033140919,0,0,0,1,0
1/2/2002,Friday,-0.00306588,-0.004847301,-0.009918953,0,0,0,0,1
4/2/2002,Monday,-0.013148679,-0.018352581,-0.025036625,1,0,0,0,0
5/2/2002,Tuesday,-0.017511593,-0.015593838,-0.016534595,0,1,0,0,0
6/2/2002,Wednesday,0.01207066,0.009496773,0.028685093,0,0,1,0,0
7/2/2002,Thursday,-0.018178542,-0.009233412,-0.038039123,0,0,0,1,0
8/2/2002,Friday,0.011182877,0.009087571,0.00076902,0,0,0,0,1
11/2/2002,Monday,0.002410104,0.003410252,0.037023818,1,0,0,0,0
12/2/2002,Tuesday,0,0,0,0,1,0,0,0
13/2/2002,Wednesday,0,0,0,0,0,1,0,0
14/2/2002,Thursday,0.019356324,0.019886506,-0.003053494,0,0,0,1,0
15/2/2002,Friday,-0.003590283,0.004415753,0.002448068,0,0,0,0,1
18/2/2002,Monday,-0.004267492,0.000694956,-0.008511923,1,0,0,0,0
19/2/2002,Tuesday,-0.010281326,-0.013752852,0.035031547,0,1,0,0,0
20/2/2002,Wednesday,-0.007707234,-0.005064978,-0.016356066,0,0,1,0,0
21/2/2002,Thursday,0.001433038,0.004836756,-0.008817266,0,0,0,1,0
22/2/2002,Friday,-0.024355454,-0.028654845,-0.008890353,0,0,0,0,1
25/2/2002,Monday,-0.013395756,-0.010810869,0,1,0,0,0,0
26/2/2002,Tuesday,0.008793903,0.00996146,-0.041198094,0,1,0,0,0
27/2/2002,Wednesday,0.011800052,0.005858569,0.021428927,0,0,1,0,0
28/2/2002,Thursday,0.007729818,0.009249379,0,0,0,0,1,0
1/3/2002,Friday,0.003456406,0.004093231,0.011431683,0,0,0,0,1
4/3/2002,Monday,0.049052357,0.040744673,0.011214459,1,0,0,0,0
5/3/2002,Tuesday,-0.00098496,0.000113485,-0.004050771,0,1,0,0,0
6/3/2002,Wednesday,-0.003716157,-0.005335266,-0.000806599,0,0,1,0,0
7/3/2002,Thursday,-0.002938314,-0.000758055,0.014080728,0,0,0,1,0
8/3/2002,Friday,0.002604849,-0.002993569,0.00454565,0,0,0,0,1
11/3/2002,Monday,0.003390596,0.002050425,0.001061636,1,0,0,0,0
12/3/2002,Tuesday,-0.012139196,-0.007503033,-0.009828221,0,1,0,0,0
13/3/2002,Wednesday,0.001316899,-0.002638401,0.023982035,0,0,1,0,0
14/3/2002,Thursday,-0.004433925,-0.008252331,0.00432767,0,0,0,1,0
15/3/2002,Friday,0.000174361,0.001047351,-0.0295272,0,0,0,0,1
18/3/2002,Monday,0.004612311,0.001972646,0.039785859,1,0,0,0,0
19/3/2002,Tuesday,0.012301565,0.010473969,0.016455269,0,1,0,0,0
20/3/2002,Wednesday,-0.003617442,-0.001842754,-0.013170855,0,0,1,0,0
21/3/2002,Thursday,-0.004455267,-0.008143042,0.046687623,0,0,0,1,0
22/3/2002,Friday,0.003522473,0.00535582,-0.020992784,0,0,0,0,1
25/3/2002,Monday,-0.000894745,-0.002231825,-0.005381197,1,0,0,0,0
26/3/2002,Tuesday,-0.002493947,-0.003268293,0.00191389,0,1,0,0,0
27/3/2002,Wednesday,0.000585077,0.001906734,0.012950803,0,0,1,0,0
28/3/2002,Thursday,0.004479801,0.004368142,-0.005599879,0,0,0,1,0
29/3/2002,Friday,0,0,0,0,0,0,0,1
1/4/2002,Monday,-0.007866845,-0.005685531,-0.004231141,1,0,0,0,0
2/4/2002,Tuesday,0.0045673,0.000830109,-0.00190202,0,1,0,0,0
3/4/2002,Wednesday,-0.007982681,-0.01051431,-0.038622212,0,0,1,0,0
4/4/2002,Thursday,-0.002701361,-0.000286863,-0.022251532,0,0,0,1,0
5/4/2002,Friday,0.001006141,0.00162957,0.008801087,0,0,0,0,1
8/4/2002,Monday,-0.008071952,-0.008010235,0.007190603,1,0,0,0,0
9/4/2002,Tuesday,-0.006477443,-0.007428228,0.012327047,0,1,0,0,0
10/4/2002,Wednesday,-0.022429974,-0.017463003,-0.028408003,0,0,1,0,0
11/4/2002,Thursday,0.01460125,0.020791909,0.002366892,0,0,0,1,0
12/4/2002,Friday,0.006396897,0.006495293,0.004995903,0,0,0,0,1
15/4/2002,Monday,0.003299816,0.005157864,0.011285591,1,0,0,0,0
16/4/2002,Tuesday,0.007092691,0.007736186,0.027655111,0,1,0,0,0
17/4/2002,Wednesday,0.000728528,-0.008919713,-0.012749645,0,0,1,0,0
18/4/2002,Thursday,-0.013527238,-0.01688071,0.024198368,0,0,0,1,0
19/4/2002,Friday,-0.0096138,-0.013636875,-0.013265236,0,0,0,0,1
22/4/2002,Monday,-0.001827393,-0.000446783,-0.048659675,1,0,0,0,0
23/4/2002,Tuesday,0.007375809,0.005021098,0.040497163,0,1,0,0,0
24/4/2002,Wednesday,-0.003297683,-0.001762192,-0.024087534,0,0,1,0,0
25/4/2002,Thursday,-0.004217051,-0.000398949,-0.013440328,0,0,0,1,0
26/4/2002,Friday,0.000520873,0.00526764,0.003533513,0,0,0,0,1
29/4/2002,Monday,-0.009335703,-0.00845498,-0.037924172,1,0,0,0,0
30/4/2002,Tuesday,0.007627385,0.009166152,0.027450575,0,1,0,0,0
1/5/2002,Wednesday,0,0,0,0,0,1,0,0
2/5/2002,Thursday,0.008644722,0.009834773,-0.015960758,0,0,0,1,0
3/5/2002,Friday,0.000379162,0.001111564,-0.007665609,0,0,0,0,1
6/5/2002,Monday,-0.010949963,-0.007506115,-0.016008542,1,0,0,0,0
7/5/2002,Tuesday,-0.000621546,-0.000359079,0.006506755,0,1,0,0,0
8/5/2002,Wednesday,0.008361325,0.006053109,0.033460761,0,0,1,0,0
9/5/2002,Thursday,-0.001049282,-0.003507856,-0.004272095,0,0,0,1,0
10/5/2002,Friday,0.001348874,0.000587187,0.006506755,0,0,0,0,1
13/5/2002,Monday,-0.001821988,-0.001064462,-0.022310497,1,0,0,0,0
14/5/2002,Tuesday,0.005444555,0.005406143,0.017815926,0,1,0,0,0
15/5/2002,Wednesday,0.002905804,0.004665539,-0.017815926,0,0,1,0,0
16/5/2002,Thursday,-0.007952237,-0.00583117,-0.004597904,0,0,0,1,0
17/5/2002,Friday,7.50E-05,0.003690703,0.016830864,0,0,0,0,1
20/5/2002,Monday,-0.005228196,-0.004442448,-0.012462452,1,0,0,0,0
21/5/2002,Tuesday,0.003421083,-6.33E-05,-0.021189716,0,1,0,0,0
22/5/2002,Wednesday,0.004048472,0.005431164,-0.026706279,0,0,1,0,0
23/5/2002,Thursday,-0.011414539,-0.010292726,0.004758353,0,0,0,1,0
24/5/2002,Friday,0.002633654,0.005682363,-0.013955376,0,0,0,0,1
27/5/2002,Monday,0,0,0,1,0,0,0,0
28/5/2002,Tuesday,-0.007974533,-0.006369489,0.003539915,0,1,0,0,0
29/5/2002,Wednesday,-0.014270589,-0.016042362,-0.010251374,0,0,1,0,0
30/5/2002,Thursday,-0.000587912,-0.003669323,0.005063562,0,0,0,1,0
31/5/2002,Friday,-0.006908562,-0.008637646,-0.061011405,0,0,0,0,1
3/6/2002,Monday,0.000807168,0.002319082,0,1,0,0,0,0
4/6/2002,Tuesday,-0.015315194,-0.013369352,0.002515756,0,1,0,0,0
5/6/2002,Wednesday,0.003779807,0.004413387,-0.004915687,0,0,1,0,0
6/6/2002,Thursday,-0.00093151,-0.000620497,0.004576859,0,0,0,1,0
7/6/2002,Friday,-6.05E-06,0.000855411,-0.004938523,0,0,0,0,1
10/6/2002,Monday,0.007229695,0.001643058,0.002185814,1,0,0,0,0
11/6/2002,Tuesday,-0.004745567,-0.005792422,-0.03256192,0,1,0,0,0
12/6/2002,Wednesday,-0.006401136,-0.008597548,0.006250509,0,0,1,0,0
13/6/2002,Thursday,-0.003682371,-0.007075669,0.004562936,0,0,0,1,0
14/6/2002,Friday,-0.01981153,-0.019246425,-0.007225904,0,0,0,0,1
17/6/2002,Monday,-0.006226701,-0.005085942,-0.031999397,1,0,0,0,0
18/6/2002,Tuesday,0.001757135,0.001880495,-0.002649045,0,1,0,0,0
19/6/2002,Wednesday,-0.022780316,-0.020584016,-0.024088623,0,0,1,0,0
20/6/2002,Thursday,0.006212486,0.001514457,0.012124924,0,0,0,1,0
21/6/2002,Friday,-0.017978084,-0.013323848,-0.012124924,0,0,0,0,1
24/6/2002,Monday,-0.0054278,-0.005310752,-0.005555913,1,0,0,0,0
25/6/2002,Tuesday,0.017992031,0.018094288,0.010900527,0,1,0,0,0
26/6/2002,Wednesday,-0.021724898,-0.021094813,0,0,0,1,0,0
27/6/2002,Thursday,-0.000365566,0.000793596,0.00805478,0,0,0,1,0
28/6/2002,Friday,0.013869254,0.012324779,0.014046099,0,0,0,0,1
1/7/2002,Monday,-0.001688504,-0.001366715,-0.028833958,1,0,0,0,0
2/7/2002,Tuesday,0.00152751,0.002214814,0,0,1,0,0,0
3/7/2002,Wednesday,0.019395545,0.020833285,0.005277351,0,0,1,0,0
4/7/2002,Thursday,0.009811857,0.006913363,0.002366892,0,0,0,1,0
5/7/2002,Friday,0.02640666,0.025048164,0.040552791,0,0,0,0,1
8/7/2002,Monday,-0.012412773,-0.015370064,-0.002454019,1,0,0,0,0
9/7/2002,Tuesday,0.014682466,0.015672922,0.025020525,0,1,0,0,0
10/7/2002,Wednesday,-0.008128935,-0.00922999,-0.02292817,0,0,1,0,0
11/7/2002,Thursday,-0.014660168,-0.015792421,0,0,0,0,1,0
12/7/2002,Friday,0.003662007,0.005186995,-0.067780868,0,0,0,0,1
15/7/2002,Monday,-0.002686231,-0.00269479,-0.005063562,1,0,0,0,0
16/7/2002,Tuesday,-0.014964558,-0.00972716,0.01836151,0,1,0,0,0
17/7/2002,Wednesday,-0.001609265,-0.004925189,0.005277351,0,0,1,0,0
18/7/2002,Thursday,-0.002149723,-0.004468768,-0.010611,0,0,0,1,0
19/7/2002,Friday,-0.012560355,-0.01058544,0.011835316,0,0,0,0,1
22/7/2002,Monday,-0.015528423,-0.016162848,0,1,0,0,0,0
23/7/2002,Tuesday,0.019073006,0.023809732,-0.029440035,0,1,0,0,0
24/7/2002,Wednesday,-0.027795037,-0.02749009,-0.005634175,0,0,1,0,0
25/7/2002,Thursday,-0.004205046,-0.004140649,0.060307309,0,0,0,1,0
26/7/2002,Friday,-0.014433562,-0.022129269,0,0,0,0,0,1
29/7/2002,Monday,0.007784008,0.007467575,-0.010550113,1,0,0,0,0
30/7/2002,Tuesday,0.006853964,0.00502938,0,0,1,0,0,0
31/7/2002,Wednesday,-0.005527141,0.003589498,0.006996438,0,0,1,0,0
1/8/2002,Thursday,0.005718324,0.00429163,-0.044877231,0,0,0,1,0
2/8/2002,Friday,-0.004704492,-0.013656731,0.022281895,0,0,0,0,1
5/8/2002,Monday,-0.01841488,-0.019307206,-0.035388627,1,0,0,0,0
6/8/2002,Tuesday,-0.010572851,-0.008436894,-0.01644762,0,1,0,0,0
7/8/2002,Wednesday,0.018869759,0.025700473,-0.01344175,0,0,1,0,0
8/8/2002,Thursday,-0.005285942,-0.003074621,0.058298901,0,0,0,1,0
9/8/2002,Friday,0,0,0,0,0,0,0,1
12/8/2002,Monday,-0.000248886,-0.002099821,-0.018150873,1,0,0,0,0
13/8/2002,Tuesday,0.028249548,0.030125075,0.006154332,0,1,0,0,0
14/8/2002,Wednesday,-0.001308875,0.003766517,0.012907704,0,0,1,0,0
15/8/2002,Thursday,0.003144955,0.005402826,-0.003669828,0,0,0,1,0
16/8/2002,Friday,-0.006050227,-0.004052499,0,0,0,0,0,1
19/8/2002,Monday,0.007074614,0.005345977,-0.021072103,1,0,0,0,0
20/8/2002,Tuesday,0.00013042,0.00680644,-0.016159963,0,1,0,0,0
21/8/2002,Wednesday,-9.13E-05,-0.008967396,0.001125035,0,0,1,0,0
22/8/2002,Thursday,0.005560104,0.009308958,0.030073991,0,0,0,1,0
23/8/2002,Friday,-0.00658445,-0.002610161,-0.036594224,0,0,0,0,1
26/8/2002,Monday,-0.010407123,-0.012724661,0.001020782,1,0,0,0,0
27/8/2002,Tuesday,-0.004336451,-0.00135868,0.009237876,0,1,0,0,0
28/8/2002,Wednesday,-0.00303877,-0.005706782,-0.021072103,0,0,1,0,0
29/8/2002,Thursday,-0.009715459,-0.000835312,-0.032186073,0,0,0,1,0
30/8/2002,Friday,-0.00124209,0.000139383,0.027322612,0,0,0,0,1
2/9/2002,Monday,-0.018866821,-0.008352959,-0.01943275,1,0,0,0,0
3/9/2002,Tuesday,-0.003951164,-0.002286438,-0.023582119,0,1,0,0,0
4/9/2002,Wednesday,0.001758001,-0.004571572,-0.021072103,0,0,1,0,0
5/9/2002,Thursday,-0.006684475,-0.011182091,-0.023256559,0,0,0,1,0
6/9/2002,Friday,-0.003591264,-0.00117781,-0.008511923,0,0,0,0,1
9/9/2002,Monday,-0.013040614,-0.012220629,-0.006452172,1,0,0,0,0
10/9/2002,Tuesday,0.016707855,0.016723846,-0.062030986,0,1,0,0,0
11/9/2002,Wednesday,0.000414313,0.000550446,0.062030986,0,0,1,0,0
12/9/2002,Thursday,-0.010444557,-0.01100674,-0.004395781,0,0,0,1,0
13/9/2002,Friday,-0.000998105,-0.000979833,-0.017402275,0,0,0,0,1
16/9/2002,Monday,0.007381904,0.001109899,0.017402275,1,0,0,0,0
17/9/2002,Tuesday,0.010933968,0.010704145,0.013700189,0,1,0,0,0
18/9/2002,Wednesday,-0.018839753,-0.017442222,-0.031102465,0,0,1,0,0
19/9/2002,Thursday,0.005476679,-0.001033621,-0.012762303,0,0,0,1,0
20/9/2002,Friday,-0.012642906,-0.021437846,0.017158084,0,0,0,0,1
23/9/2002,Monday,-0.003673092,0.004444605,-0.04462871,1,0,0,0,0
24/9/2002,Tuesday,-0.027750815,-0.027273153,-0.034928077,0,1,0,0,0
25/9/2002,Wednesday,-0.025335125,-0.019863921,-0.016269128,0,0,1,0,0
26/9/2002,Thursday,0.010130102,0.004456049,0.009919388,0,0,0,1,0
27/9/2002,Friday,0.012893101,0.013069215,-0.020356539,0,0,0,0,1
30/9/2002,Monday,-0.015839286,-0.022404793,-0.011431683,1,0,0,0,0
1/10/2002,Tuesday,0.002341411,7.43E-05,-0.093718572,0,1,0,0,0
2/10/2002,Wednesday,-2.95E-05,0.000242597,0.010258659,0,0,1,0,0
3/10/2002,Thursday,-0.002548563,-0.004658622,0.050262886,0,0,0,1,0
4/10/2002,Friday,0.011465258,0.008211724,-0.047778382,0,0,0,0,1
7/10/2002,Monday,0.008040303,0.006423842,-0.023556607,1,0,0,0,0
8/10/2002,Tuesday,0.012900522,0.011496398,0.065700813,0,1,0,0,0
9/10/2002,Wednesday,-0.014374105,-0.009081443,0,0,0,1,0,0
10/10/2002,Thursday,-0.014067893,-0.018002942,-0.0117681,0,0,0,1,0
11/10/2002,Friday,0.01196628,0.010175922,-0.01221626,0,0,0,0,1
14/10/2002,Monday,0.003451875,0.002467602,-0.00756134,1,0,0,0,0
15/10/2002,Tuesday,0.036498218,0.033884704,0.046483879,0,1,0,0,0
16/10/2002,Wednesday,0.006532531,0.00719552,0.042938083,0,0,1,0,0
17/10/2002,Thursday,0.018568072,0.019657168,0.023428288,0,0,0,1,0
18/10/2002,Friday,-0.003163208,0.001366832,0.050051357,0,0,0,0,1
